"country"	"Time"	"category_1"	"category_2"	"category_3"	"category_4"	"value"
"uk"	"2000-04-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"237938"
"uk"	"2000-04-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"3701"
"uk"	"2000-04-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"685"
"uk"	"2000-04-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"5765"
"uk"	"2000-04-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"3130"
"uk"	"2000-04-01"	"TOTAL"	"Non-residents"	""	""	"58475"
"uk"	"2000-07-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"394"
"uk"	"2000-07-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"1625"
"uk"	"2000-07-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"8564"
"uk"	"2000-07-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"21867"
"uk"	"2000-07-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"227836"
"uk"	"2000-07-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"3567"
"uk"	"2000-07-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"728"
"uk"	"2000-07-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"5623"
"uk"	"2000-07-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"3104"
"uk"	"2000-07-01"	"TOTAL"	"Non-residents"	""	""	"59487"
"uk"	"2000-10-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"478"
"uk"	"2000-10-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"1630"
"uk"	"2000-10-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"3827"
"uk"	"2000-10-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"24703"
"uk"	"2000-10-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"223848"
"uk"	"2000-10-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"3545"
"uk"	"2000-10-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"467"
"uk"	"2000-10-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"5145"
"uk"	"2000-10-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"3173"
"uk"	"2000-10-01"	"TOTAL"	"Non-residents"	""	""	"62381"
"uk"	"2001-01-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"659"
"uk"	"2001-01-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"1637"
"uk"	"2001-01-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"6321"
"uk"	"2001-01-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"27351"
"uk"	"2001-01-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"216381"
"uk"	"2001-01-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"3443"
"uk"	"2001-01-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"390"
"uk"	"2001-01-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"4418"
"uk"	"2001-01-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"1068"
"uk"	"2001-01-01"	"TOTAL"	"Non-residents"	""	""	"57343"
"uk"	"2001-04-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"699"
"uk"	"2001-04-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"1910"
"uk"	"2001-04-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"7455"
"uk"	"2001-04-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"17433"
"uk"	"2001-04-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"213120"
"uk"	"2001-04-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"3649"
"uk"	"2001-04-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"431"
"uk"	"2001-04-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"4971"
"uk"	"2001-04-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"1007"
"uk"	"2001-04-01"	"TOTAL"	"Non-residents"	""	""	"60646"
"uk"	"2001-07-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"681"
"uk"	"2001-07-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"1922"
"uk"	"2001-07-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"8865"
"uk"	"2001-07-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"21525"
"uk"	"2001-07-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"209769"
"uk"	"2001-07-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"3267"
"uk"	"2001-07-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"506"
"uk"	"2001-07-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"5281"
"uk"	"2001-07-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"499"
"uk"	"2001-07-01"	"TOTAL"	"Non-residents"	""	""	"60224"
"uk"	"2001-10-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"312"
"uk"	"2001-10-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"1923"
"uk"	"2001-10-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"1438"
"uk"	"2001-10-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"9758"
"uk"	"2001-10-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"218346"
"uk"	"2001-10-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"3131"
"uk"	"2001-10-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"660"
"uk"	"2001-10-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"4760"
"uk"	"2001-10-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"320"
"uk"	"2001-10-01"	"TOTAL"	"Non-residents"	""	""	"59863"
"uk"	"2002-01-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"268"
"uk"	"2002-01-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"1924"
"uk"	"2002-01-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"4586"
"uk"	"2002-01-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"10984"
"uk"	"2002-01-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"216743"
"uk"	"2002-01-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"2650"
"uk"	"2002-01-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"844"
"uk"	"2002-01-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"5220"
"uk"	"2002-01-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"145"
"uk"	"2002-01-01"	"TOTAL"	"Non-residents"	""	""	"55299"
"uk"	"2002-04-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"388"
"uk"	"2002-04-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"1880"
"uk"	"2002-04-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"647"
"uk"	"2002-04-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"8920"
"uk"	"2002-04-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"223246"
"uk"	"2002-04-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"2971"
"uk"	"2002-04-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"622"
"uk"	"2002-04-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"5828"
"uk"	"2002-04-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"204"
"uk"	"2002-04-01"	"TOTAL"	"Non-residents"	""	""	"55732"
"uk"	"2002-07-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"398"
"uk"	"2002-07-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"1814"
"uk"	"2002-07-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"-1469"
"uk"	"2002-07-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"11878"
"uk"	"2002-07-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"231603"
"uk"	"2002-07-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"3001"
"uk"	"2002-07-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"461"
"uk"	"2002-07-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"5896"
"uk"	"2002-07-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"94"
"uk"	"2002-07-01"	"TOTAL"	"Non-residents"	""	""	"56139"
"uk"	"2002-10-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"458"
"uk"	"2002-10-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"1634"
"uk"	"2002-10-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"-2777"
"uk"	"2002-10-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"11752"
"uk"	"2002-10-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"234299"
"uk"	"2002-10-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"3220"
"uk"	"2002-10-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"375"
"uk"	"2002-10-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"5684"
"uk"	"2002-10-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"109"
"uk"	"2002-10-01"	"TOTAL"	"Non-residents"	""	""	"56387"
"uk"	"2003-01-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"405"
"uk"	"2003-01-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"1821"
"uk"	"2003-01-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"821"
"uk"	"2003-01-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"15004"
"uk"	"2003-01-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"236204"
"uk"	"2003-01-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"3187"
"uk"	"2003-01-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"431"
"uk"	"2003-01-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"5641"
"uk"	"2003-01-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"-457"
"uk"	"2003-01-01"	"TOTAL"	"Non-residents"	""	""	"57448"
"uk"	"2003-04-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"333"
"uk"	"2003-04-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"1756"
"uk"	"2003-04-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"-1195"
"uk"	"2003-04-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"13019"
"uk"	"2003-04-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"241508"
"uk"	"2003-04-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"3157"
"uk"	"2003-04-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"616"
"uk"	"2003-04-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"5407"
"uk"	"2003-04-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"-460"
"uk"	"2003-04-01"	"TOTAL"	"Non-residents"	""	""	"60574"
"uk"	"2003-07-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"335"
"uk"	"2003-07-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"1795"
"uk"	"2003-07-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"-1045"
"uk"	"2003-07-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"18023"
"uk"	"2003-07-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"244178"
"uk"	"2003-07-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"3177"
"uk"	"2003-07-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"504"
"uk"	"2003-07-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"5122"
"uk"	"2003-07-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"-447"
"uk"	"2003-07-01"	"TOTAL"	"Non-residents"	""	""	"61783"
"uk"	"2003-10-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"318"
"uk"	"2003-10-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"1786"
"uk"	"2003-10-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"-7567"
"uk"	"2003-10-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"11614"
"uk"	"2003-10-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"252624"
"uk"	"2003-10-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"3228"
"uk"	"2003-10-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"272"
"uk"	"2003-10-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"5334"
"uk"	"2003-10-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"-557"
"uk"	"2003-10-01"	"TOTAL"	"Non-residents"	""	""	"66112"
"uk"	"2004-01-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"297"
"uk"	"2004-01-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"1867"
"uk"	"2004-01-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"-9390"
"uk"	"2004-01-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"13624"
"uk"	"2004-01-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"261238"
"uk"	"2004-01-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"3165"
"uk"	"2004-01-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"204"
"uk"	"2004-01-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"5520"
"uk"	"2004-01-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"-664"
"uk"	"2004-01-01"	"TOTAL"	"Non-residents"	""	""	"69374"
"uk"	"2004-04-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"349"
"uk"	"2004-04-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"1902"
"uk"	"2004-04-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"-7594"
"uk"	"2004-04-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"8743"
"uk"	"2004-04-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"262246"
"uk"	"2004-04-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"3176"
"uk"	"2004-04-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"227"
"uk"	"2004-04-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"5079"
"uk"	"2004-04-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"53"
"uk"	"2004-04-01"	"TOTAL"	"Non-residents"	""	""	"77506"
"uk"	"2004-07-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"324"
"uk"	"2004-07-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"1949"
"uk"	"2004-07-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"-6017"
"uk"	"2004-07-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"16940"
"uk"	"2004-07-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"264128"
"uk"	"2004-07-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"3304"
"uk"	"2004-07-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"190"
"uk"	"2004-07-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"5498"
"uk"	"2004-07-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"567"
"uk"	"2004-07-01"	"TOTAL"	"Non-residents"	""	""	"82438"
"uk"	"2004-10-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"353"
"uk"	"2004-10-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"1810"
"uk"	"2004-10-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"-2853"
"uk"	"2004-10-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"15830"
"uk"	"2004-10-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"268212"
"uk"	"2004-10-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"3301"
"uk"	"2004-10-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"175"
"uk"	"2004-10-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"6336"
"uk"	"2004-10-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"1040"
"uk"	"2004-10-01"	"TOTAL"	"Non-residents"	""	""	"89344"
"uk"	"2005-01-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"237"
"uk"	"2005-01-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"1869"
"uk"	"2005-01-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"-6161"
"uk"	"2005-01-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"23213"
"uk"	"2005-01-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"267955"
"uk"	"2005-01-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"3277"
"uk"	"2005-01-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"215"
"uk"	"2005-01-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"6483"
"uk"	"2005-01-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"1243"
"uk"	"2005-01-01"	"TOTAL"	"Non-residents"	""	""	"94440"
"uk"	"2005-04-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"265"
"uk"	"2005-04-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"1840"
"uk"	"2005-04-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"-3439"
"uk"	"2005-04-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"34936"
"uk"	"2005-04-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"270441"
"uk"	"2005-04-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"2792"
"uk"	"2005-04-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"179"
"uk"	"2005-04-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"6658"
"uk"	"2005-04-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"1117"
"uk"	"2005-04-01"	"TOTAL"	"Non-residents"	""	""	"100641"
"uk"	"2005-07-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"231"
"uk"	"2005-07-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"1930"
"uk"	"2005-07-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"-3239"
"uk"	"2005-07-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"33955"
"uk"	"2005-07-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"271066"
"uk"	"2005-07-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"2807"
"uk"	"2005-07-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"195"
"uk"	"2005-07-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"7395"
"uk"	"2005-07-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"2109"
"uk"	"2005-07-01"	"TOTAL"	"Non-residents"	""	""	"112915"
"uk"	"2005-10-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"233"
"uk"	"2005-10-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"2135"
"uk"	"2005-10-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"-4662"
"uk"	"2005-10-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"29743"
"uk"	"2005-10-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"280873"
"uk"	"2005-10-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"2468"
"uk"	"2005-10-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"180"
"uk"	"2005-10-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"7576"
"uk"	"2005-10-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"2310"
"uk"	"2005-10-01"	"TOTAL"	"Non-residents"	""	""	"119487"
"uk"	"2006-01-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"200"
"uk"	"2006-01-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"2225"
"uk"	"2006-01-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"-6333"
"uk"	"2006-01-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"35531"
"uk"	"2006-01-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"280043"
"uk"	"2006-01-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"698"
"uk"	"2006-01-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"525"
"uk"	"2006-01-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"7552"
"uk"	"2006-01-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"2570"
"uk"	"2006-01-01"	"TOTAL"	"Non-residents"	""	""	"123318"
"uk"	"2006-04-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"233"
"uk"	"2006-04-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"2294"
"uk"	"2006-04-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"-2340"
"uk"	"2006-04-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"43923"
"uk"	"2006-04-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"275581"
"uk"	"2006-04-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"567"
"uk"	"2006-04-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"318"
"uk"	"2006-04-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"5986"
"uk"	"2006-04-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"2676"
"uk"	"2006-04-01"	"TOTAL"	"Non-residents"	""	""	"124495"
"uk"	"2006-07-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"212"
"uk"	"2006-07-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"2379"
"uk"	"2006-07-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"-5008"
"uk"	"2006-07-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"38285"
"uk"	"2006-07-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"288127"
"uk"	"2006-07-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"496"
"uk"	"2006-07-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"149"
"uk"	"2006-07-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"5516"
"uk"	"2006-07-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"3095"
"uk"	"2006-07-01"	"TOTAL"	"Non-residents"	""	""	"135388"
"uk"	"2006-10-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"233"
"uk"	"2006-10-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"2337"
"uk"	"2006-10-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"-9909"
"uk"	"2006-10-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"30669"
"uk"	"2006-10-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"290457"
"uk"	"2006-10-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"496"
"uk"	"2006-10-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"249"
"uk"	"2006-10-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"5902"
"uk"	"2006-10-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"3405"
"uk"	"2006-10-01"	"TOTAL"	"Non-residents"	""	""	"145197"
"uk"	"2007-01-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"159"
"uk"	"2007-01-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"2398"
"uk"	"2007-01-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"-18735"
"uk"	"2007-01-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"34788"
"uk"	"2007-01-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"292091"
"uk"	"2007-01-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"496"
"uk"	"2007-01-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"146"
"uk"	"2007-01-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"6726"
"uk"	"2007-01-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"3269"
"uk"	"2007-01-01"	"TOTAL"	"Non-residents"	""	""	"142676"
"uk"	"2007-04-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"317"
"uk"	"2007-04-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"2396"
"uk"	"2007-04-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"-12225"
"uk"	"2007-04-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"30307"
"uk"	"2007-04-01"	"TOTAL"	"Domestic resident"	"Insurance and pension funds"	""	"279915"
"uk"	"2007-04-01"	"TOTAL"	"Domestic resident"	"Public Corporations"	""	"496"
"uk"	"2007-04-01"	"TOTAL"	"Domestic resident"	"Local government"	""	"168"
"uk"	"2007-04-01"	"TOTAL"	"Domestic resident"	"HHs and NPISHs"	""	"6343"
"uk"	"2007-04-01"	"TOTAL"	"Domestic resident"	"Other resident"	""	"3593"
"uk"	"2007-04-01"	"TOTAL"	"Non-residents"	""	""	"155794"
"uk"	"2007-07-01"	"TOTAL"	"Domestic resident"	"Private non-financial corporations"	""	"554"
"uk"	"2007-07-01"	"TOTAL"	"Domestic resident"	"MFI"	"Central Bank"	"2399"
"uk"	"2007-07-01"	"TOTAL"	"Domestic resident"	"MFI"	"OMFIs"	"-10422"
"uk"	"2007-07-01"	"TOTAL"	"Domestic resident"	"Other financial intermediaries and auxiliaries"	""	"39688"
